stars,user_id,business_id,name,name,stars,review_count,latitude,longitude
5,QdXj1SSm2VlMy2za6WdNzg,o_TPuqXuH-O_FbEkFNACUA,Annie,Hakka Legend Asian Cuisine,4,31,43.8483,-79.2533
5,4Yp7k7YA3i07nIpLJv8kGA,o_TPuqXuH-O_FbEkFNACUA,Shajitha,Hakka Legend Asian Cuisine,4,31,43.8483,-79.2533
5,-83s33R6DAJKlc6C5Wqzwg,o_TPuqXuH-O_FbEkFNACUA,Chyanne,Hakka Legend Asian Cuisine,4,31,43.8483,-79.2533
5,poZzwDGCvMOj7rqK0jv-Zg,o_TPuqXuH-O_FbEkFNACUA,Bart,Hakka Legend Asian Cuisine,4,31,43.8483,-79.2533
5,etdAg2O1OXYrYHyUK04Nzw,o_TPuqXuH-O_FbEkFNACUA,Hafiz,Hakka Legend Asian Cuisine,4,31,43.8483,-79.2533
5,8_RyXgUGCQD6hBAh1byABA,o_TPuqXuH-O_FbEkFNACUA,Avedis,Hakka Legend Asian Cuisine,4,31,43.8483,-79.2533
5,WuyU014TP6JMn8q55FV4Cg,o_TPuqXuH-O_FbEkFNACUA,Hetal,Hakka Legend Asian Cuisine,4,31,43.8483,-79.2533
4,ANWiPykRz4TznP1ZRSOOJA,o_TPuqXuH-O_FbEkFNACUA,T,Hakka Legend Asian Cuisine,4,31,43.8483,-79.2533
5,PMJ96QfEtDKiweYNkYowSw,o_TPuqXuH-O_FbEkFNACUA,Trish,Hakka Legend Asian Cuisine,4,31,43.8483,-79.2533
5,uZqiGjyO3Sfi3fzGWxmnJg,o_TPuqXuH-O_FbEkFNACUA,Sanjiv,Hakka Legend Asian Cuisine,4,31,43.8483,-79.2533
4,qIIWAMJ_LwlJi0fntUpsjg,o_TPuqXuH-O_FbEkFNACUA,Dilanee,Hakka Legend Asian Cuisine,4,31,43.8483,-79.2533
5,CdIODClpmLj4Eimrvnrfgw,o_TPuqXuH-O_FbEkFNACUA,Niki,Hakka Legend Asian Cuisine,4,31,43.8483,-79.2533
5,Mal-73lhwUWShuqbBpbz4w,o_TPuqXuH-O_FbEkFNACUA,Brian,Hakka Legend Asian Cuisine,4,31,43.8483,-79.2533
5,zv3dyH_fD537il3bxB5kmw,o_TPuqXuH-O_FbEkFNACUA,Jenny,Hakka Legend Asian Cuisine,4,31,43.8483,-79.2533
5,IZmx7AxIH3LeI1QMsrOAcQ,RYGWTRVTC4_ZrfsJwpE5VQ,Carl,Subway,4.5,7,43.8423,-79.305
5,f5hMVucxJLAIz_tVjSbTjA,RYGWTRVTC4_ZrfsJwpE5VQ,John,Subway,4.5,7,43.8423,-79.305
5,YDAL4CBJcp3xrYgAGVGgaQ,RYGWTRVTC4_ZrfsJwpE5VQ,Darren,Subway,4.5,7,43.8423,-79.305
5,83Iq5DGL8J2x0us2FvxQaw,RYGWTRVTC4_ZrfsJwpE5VQ,Kathleen,Subway,4.5,7,43.8423,-79.305
5,dH0RRa3Bz9_69Zol72ZvyQ,RYGWTRVTC4_ZrfsJwpE5VQ,Ms. Soul,Subway,4.5,7,43.8423,-79.305
4,By9qnb2xvnlh4wY7qOtKVg,RYGWTRVTC4_ZrfsJwpE5VQ,Felix,Subway,4.5,7,43.8423,-79.305
4,4Yp7k7YA3i07nIpLJv8kGA,RYGWTRVTC4_ZrfsJwpE5VQ,Shajitha,Subway,4.5,7,43.8423,-79.305
5,BeoFmNoFuz-h8uso-J2_lg,ybKhwymik8zofQTJnhGifw,Jennifer,Markham Delight,4.5,3,43.8498,-79.3477
4,2PtfFGYd_BRogrnx0A2wGA,ybKhwymik8zofQTJnhGifw,Joe,Markham Delight,4.5,3,43.8498,-79.3477
4,xNrEmIeTn7B0eqOccF56jw,ybKhwymik8zofQTJnhGifw,Alan,Markham Delight,4.5,3,43.8498,-79.3477
5,aesSs2d9Dx7mhrRp8BCPUQ,YNjW13ls0enqM2Lep2cCsQ,Yiao,M.Y. Restaurant,4,10,43.8749,-79.2592
5,YPM3W-bN3yC9JIr0PzqyjQ,YNjW13ls0enqM2Lep2cCsQ,Michelle,M.Y. Restaurant,4,10,43.8749,-79.2592
4,zerCuiqoxFarWN1iJYoUoQ,YNjW13ls0enqM2Lep2cCsQ,Raymond,M.Y. Restaurant,4,10,43.8749,-79.2592
4,6gHj4PAtAg1v4wzKHJnztg,YNjW13ls0enqM2Lep2cCsQ,J,M.Y. Restaurant,4,10,43.8749,-79.2592
4,3OJEa4qXzjSOkD_Jqz8PLA,YNjW13ls0enqM2Lep2cCsQ,Yanky,M.Y. Restaurant,4,10,43.8749,-79.2592
5,cQ0koQAGr2hlBMM5APNswQ,YNjW13ls0enqM2Lep2cCsQ,Jasmine,M.Y. Restaurant,4,10,43.8749,-79.2592
5,9V06Vrw6jImFmTqufDf62A,YNjW13ls0enqM2Lep2cCsQ,Janice,M.Y. Restaurant,4,10,43.8749,-79.2592
4,47o3g8bBfB502lG9yO3A1g,bNqBMZ00lnhhfxzV8OhLfQ,Denis,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,NSqn_uO9TgGXYb_1v_xtHw,bNqBMZ00lnhhfxzV8OhLfQ,Madge,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,vxC7OBHO7STaWy30gRYHlw,bNqBMZ00lnhhfxzV8OhLfQ,Laiyee,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,Wj09aDcfa5ESkDWEueU4Vw,bNqBMZ00lnhhfxzV8OhLfQ,KC,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,KuvO0Z5aH6WkRr_KSg-RKQ,bNqBMZ00lnhhfxzV8OhLfQ,Mark,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,N0evBQXJjifCDGfSSeLFCg,bNqBMZ00lnhhfxzV8OhLfQ,Ernest,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,AghKXr53xNvKjh_A5Ur1GQ,bNqBMZ00lnhhfxzV8OhLfQ,Marcie,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,DiL2FzUo2N2-9g2hYo4d_Q,bNqBMZ00lnhhfxzV8OhLfQ,Robb,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,Omhu17Pu7pGbO7KjbYLj1A,bNqBMZ00lnhhfxzV8OhLfQ,Dan,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,AOL0kZklABRH-TR3QD7yXw,bNqBMZ00lnhhfxzV8OhLfQ,Julie,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,AkYXzrbH5EgOZKUY-3fNDg,bNqBMZ00lnhhfxzV8OhLfQ,Laleh,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,E7Zdnb-4v1RTiLysJqWxDQ,bNqBMZ00lnhhfxzV8OhLfQ,Tim,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,j55ySt8CuDQ0bahoVBAb_A,bNqBMZ00lnhhfxzV8OhLfQ,Alice,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,WeVkkF5L39888IPPlRhNpg,bNqBMZ00lnhhfxzV8OhLfQ,Kris,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,JRY6yY7AMLq39gRZ12BSFg,bNqBMZ00lnhhfxzV8OhLfQ,Jen,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,2e5V6M4GNufEnbGJpVdCjw,bNqBMZ00lnhhfxzV8OhLfQ,Chris,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,jdqsQJqWBscCleYK5EhNuQ,bNqBMZ00lnhhfxzV8OhLfQ,Abigael,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,LPxx7_13EO7O_ZvLqEds0Q,bNqBMZ00lnhhfxzV8OhLfQ,Thomas,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,cCrO0Ulr8FoG-xZHXhgfKA,bNqBMZ00lnhhfxzV8OhLfQ,Crystle,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,Tc3GAQdAfOW542ROdyCZPg,bNqBMZ00lnhhfxzV8OhLfQ,Kat,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,P83xGfhE0ATuKYfa0dgD3Q,bNqBMZ00lnhhfxzV8OhLfQ,Chris,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,rurQJvRVdnBSMXM5wC-0zw,bNqBMZ00lnhhfxzV8OhLfQ,Holly,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,v9dlfC9PVzx_1TsxZly8kA,bNqBMZ00lnhhfxzV8OhLfQ,Kristen,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,m6M51-NU2ae25V1wdFEobw,bNqBMZ00lnhhfxzV8OhLfQ,Dan,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,2Rw4bXIrKd94be-BXMzoyw,bNqBMZ00lnhhfxzV8OhLfQ,Jo Jo,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,dSTum5B2VWLzc4Z5kyLr6Q,bNqBMZ00lnhhfxzV8OhLfQ,Cookie,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,cqagyVkvbBB32agnJsIhVA,bNqBMZ00lnhhfxzV8OhLfQ,Ephraim,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,Pbd_cdicUzXiw46BRT4y-A,bNqBMZ00lnhhfxzV8OhLfQ,Kennay,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,Sj4z3YI3qSiCULC4oTKdLQ,bNqBMZ00lnhhfxzV8OhLfQ,Ernie,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,IxDxwQ9TwsjHfvhyLGhWTA,bNqBMZ00lnhhfxzV8OhLfQ,Patty,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,QPJJohtGqkMkaN0Gt3TRIg,bNqBMZ00lnhhfxzV8OhLfQ,Cherrie,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,xgVSyCvQ2XBsfFBqkWmdFA,bNqBMZ00lnhhfxzV8OhLfQ,Ian,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,Ax4nMqtijaWc30NN5Al2Cg,bNqBMZ00lnhhfxzV8OhLfQ,Timothy,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,ps7ANvDHLizlw67ODQS-NQ,bNqBMZ00lnhhfxzV8OhLfQ,Tien,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,Ao-6FYE29-I8WwPg67806A,bNqBMZ00lnhhfxzV8OhLfQ,Chris,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,dn56tvnl3NIWcAE5-r-oJw,bNqBMZ00lnhhfxzV8OhLfQ,Rob,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,Y3hZN9LwAVlEj1_bX94qjg,bNqBMZ00lnhhfxzV8OhLfQ,Brendan,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,CxDOIDnH8gp9KXzpBHJYXw,bNqBMZ00lnhhfxzV8OhLfQ,Jennifer,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,jGwdAacLGJEWa3LZj40i6g,bNqBMZ00lnhhfxzV8OhLfQ,Christopher,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,QRsuZ_LqrRU65dTs5CL4Lw,bNqBMZ00lnhhfxzV8OhLfQ,Alex,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,HSZF29s42dvSRoZCgyojBg,bNqBMZ00lnhhfxzV8OhLfQ,Ricky,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,z6gseuVl0cR7tRLQa_DXuQ,bNqBMZ00lnhhfxzV8OhLfQ,Joey,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,5WfoTF2Kz-7frOlb1rLvdQ,bNqBMZ00lnhhfxzV8OhLfQ,Ying,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,keLUgL_4y60BkppiAsIk8Q,bNqBMZ00lnhhfxzV8OhLfQ,Hazel,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,y4-d_cKg_bPPtPnDP4XGKQ,bNqBMZ00lnhhfxzV8OhLfQ,Sujith,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,H5vjhRw2IpUky9heVdu0Vw,bNqBMZ00lnhhfxzV8OhLfQ,Melody,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,YGE_rCB5AbmOY7C3UIbSaQ,bNqBMZ00lnhhfxzV8OhLfQ,Jonathan,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,yeg2yd2QiZBbXUOIXkTIiA,bNqBMZ00lnhhfxzV8OhLfQ,Viviann,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,PJQOfU-b7haWOLIR7lsklQ,bNqBMZ00lnhhfxzV8OhLfQ,Ulysses G.,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,wskTNZjwiqMJOvM_-XAQZw,bNqBMZ00lnhhfxzV8OhLfQ,Chris,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,ZGDpi6DXl0I2W-vF9V4Mkg,bNqBMZ00lnhhfxzV8OhLfQ,aylmer,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,uxKSnOVAoEj4I6X9YhLBlg,bNqBMZ00lnhhfxzV8OhLfQ,Vivian,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,6w8vHi5LzY0in7iFcGdpug,bNqBMZ00lnhhfxzV8OhLfQ,Dr.Foodgasms,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,wdsKkPP_EO2N_oNt8sGTQQ,bNqBMZ00lnhhfxzV8OhLfQ,Cath,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,cSpRppFwXB4xOprhJ1EXuw,bNqBMZ00lnhhfxzV8OhLfQ,Ma,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,7cHcDwzMSJMRaI_pgFNeZQ,bNqBMZ00lnhhfxzV8OhLfQ,Michelle,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,97j2wkFU46OOgm6ErRAb7w,bNqBMZ00lnhhfxzV8OhLfQ,Joe,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,Vqp0dpug9Db-kFHO3PkAaQ,bNqBMZ00lnhhfxzV8OhLfQ,Dilys,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,XVO2x2QDHi8eGEa-ZiVu3g,bNqBMZ00lnhhfxzV8OhLfQ,Liz,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,AOmYtTcKe0NHtTgX9nbGSg,bNqBMZ00lnhhfxzV8OhLfQ,David,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,0UXrhkKa7bdbZXSPVjHleg,bNqBMZ00lnhhfxzV8OhLfQ,Barbara,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,xnLliq9Majlk9i0Orf7Iig,bNqBMZ00lnhhfxzV8OhLfQ,Aaron,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,CRuTcrkj24pmR9_mKQJWlg,bNqBMZ00lnhhfxzV8OhLfQ,Ray,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,ZoNEuIMtwJ4BFTG5zs7aqQ,bNqBMZ00lnhhfxzV8OhLfQ,Amy,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,MOABhyRrAtb3d-LsIjNxSg,bNqBMZ00lnhhfxzV8OhLfQ,Ray,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,y05H_1uQhO4frLTJ5_tGCQ,bNqBMZ00lnhhfxzV8OhLfQ,Katelyn,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,GUsHNAwvZ8bGjdyBloIXXQ,bNqBMZ00lnhhfxzV8OhLfQ,Chelsea,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,BqAMAM9wkjUyOJzqYOHg5g,bNqBMZ00lnhhfxzV8OhLfQ,Daphne,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,6Ncq6nw9_r1dk7HYOzXUnQ,bNqBMZ00lnhhfxzV8OhLfQ,Sophia,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,kxz6Q2AERQeo9x6nnbHZNg,bNqBMZ00lnhhfxzV8OhLfQ,Vivian,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,0dq24xM1599KBkclBxgeiw,bNqBMZ00lnhhfxzV8OhLfQ,Stemmy,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,PgU1oHJyYcxYDVJ6COhdHw,bNqBMZ00lnhhfxzV8OhLfQ,Jasmine,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,ZWD8UH1T7QXQr0Eq-mcWYg,bNqBMZ00lnhhfxzV8OhLfQ,Jason,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,iDL7gz0iZdIgAELihaujDw,bNqBMZ00lnhhfxzV8OhLfQ,Laila,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,A7lwW3m4lDX05x2vdzIgDA,bNqBMZ00lnhhfxzV8OhLfQ,J,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,KBh4r16e9Grc1HI9pG4wTg,bNqBMZ00lnhhfxzV8OhLfQ,Rainie,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,NShzKr5PjS_GFQZ8pyLEiA,bNqBMZ00lnhhfxzV8OhLfQ,Anthony,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,uE57WYH3ypVdI3pzjqY8sg,bNqBMZ00lnhhfxzV8OhLfQ,Ngoc Phuong,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,yedtq8XuAgnzxJj3LJ3qtA,bNqBMZ00lnhhfxzV8OhLfQ,J,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,G5hDXvDMNuQ3JQnGCKqsKA,bNqBMZ00lnhhfxzV8OhLfQ,Lilian,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,zHlP1D6ZPY0t-N7RQxdkyw,bNqBMZ00lnhhfxzV8OhLfQ,Bern,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,1aNGMn-dmsN2UFWgnIgeaQ,bNqBMZ00lnhhfxzV8OhLfQ,Liloo,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,26WgdHfEjWj4BrN-cUNhVw,bNqBMZ00lnhhfxzV8OhLfQ,Debbie,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,ZGiwU16rhGvWAYUzkWL0xw,bNqBMZ00lnhhfxzV8OhLfQ,Bozan,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,TSwksOuN11ETSlJcpzVbAQ,bNqBMZ00lnhhfxzV8OhLfQ,Amy,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,Ne_9yhc47ncBYWNhIXpxYw,bNqBMZ00lnhhfxzV8OhLfQ,Darrell,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,SML6__mXgEbA4DZkVchruA,bNqBMZ00lnhhfxzV8OhLfQ,Dyna,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,aaOn27aW9Tv8rpIDzHTAyw,bNqBMZ00lnhhfxzV8OhLfQ,Michelle,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,52U_Yq_uDNiwB_2Vlij_uw,bNqBMZ00lnhhfxzV8OhLfQ,Ian,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,rVJ4oujzmdmE47MjnbQIkA,bNqBMZ00lnhhfxzV8OhLfQ,Jeremy,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,4j018YAs2LZEvUkn_z9eUw,bNqBMZ00lnhhfxzV8OhLfQ,Wanda,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,8o5YaBnbnTJfjc7wpsiGUw,bNqBMZ00lnhhfxzV8OhLfQ,Kristie,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,QLVnh0t3KTD4qNyUc0PDAw,bNqBMZ00lnhhfxzV8OhLfQ,Christine,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
4,i1Z3NOdcuY-JuP2fJEsQbA,bNqBMZ00lnhhfxzV8OhLfQ,Vivian,Big Bone BBQ & Wicked Wings,4,136,43.8748,-79.2803
5,5EllFm_o7wOUd6n87MgKjA,f1ekudjT4wtVZBcI_GIcFA,Jessica,Pop Up House,4,11,43.8573,-79.3041
4,Iu55D7RAAW8TACA3lN0w8Q,f1ekudjT4wtVZBcI_GIcFA,Mandy,Pop Up House,4,11,43.8573,-79.3041
4,ioF_-mjVYQDO7LvSd7IUMg,f1ekudjT4wtVZBcI_GIcFA,Patricia,Pop Up House,4,11,43.8573,-79.3041
5,VjLppIFJ3tDJxpgvwtvXPQ,f1ekudjT4wtVZBcI_GIcFA,Lexis,Pop Up House,4,11,43.8573,-79.3041
5,VI-Lu2ehdX8AxuXbqdfYZQ,f1ekudjT4wtVZBcI_GIcFA,Brenda,Pop Up House,4,11,43.8573,-79.3041
5,ePI0L1mJUiiMNAeamAOKbg,f1ekudjT4wtVZBcI_GIcFA,Victoria,Pop Up House,4,11,43.8573,-79.3041
4,qr06IGEdVEIQmyv-NZe-og,f1ekudjT4wtVZBcI_GIcFA,Samantha,Pop Up House,4,11,43.8573,-79.3041
5,MMS_gu4o0X8Us0yfugT5Gw,d6XTJ4SO1FkORkPc9IJJZQ,Charles,Carbon Bar & Grill,4.5,4,43.8099,-79.4111
4,MhcILA8ESc3SC1EcscHzHA,d6XTJ4SO1FkORkPc9IJJZQ,Chris,Carbon Bar & Grill,4.5,4,43.8099,-79.4111
4,LMt7tBvm21_kVEHLdsEQEg,d6XTJ4SO1FkORkPc9IJJZQ,M,Carbon Bar & Grill,4.5,4,43.8099,-79.4111
5,VFn0BO8bE4BlBOGGn2xhlA,d6XTJ4SO1FkORkPc9IJJZQ,Bob,Carbon Bar & Grill,4.5,4,43.8099,-79.4111
5,VkCFXbUrkggd6UMkPGaoTA,sZ1v8adjdMVq7En88x6wtQ,Thomas,Aroma Bakery,4,4,43.8604,-79.3032
4,0dYKgUz-v_RYZQxFfheMyw,sZ1v8adjdMVq7En88x6wtQ,Letty,Aroma Bakery,4,4,43.8604,-79.3032
4,JPGhZJt7qWkjD1CoCnSftQ,sZ1v8adjdMVq7En88x6wtQ,Tammy,Aroma Bakery,4,4,43.8604,-79.3032
4,_f5fHijZb6xocu_jNeZvPA,a60ZJVSe893i_Gl-ym_SIA,Felicia,Fresh Everyday,4,4,43.8574,-79.303
5,DFkIRbjm-9LHK3ockwjzrg,a60ZJVSe893i_Gl-ym_SIA,Jayson,Fresh Everyday,4,4,43.8574,-79.303
4,ABYkE1oVNm3qoVRHIM0hgg,a60ZJVSe893i_Gl-ym_SIA,Maria,Fresh Everyday,4,4,43.8574,-79.303
5,SZ9Y_6lWHwqVLXNm_1qt1A,TITY-kzuk2hLumFrPnVlgA,Deanna,Funky Munky Cafe,4.5,51,43.8935,-79.263
4,ZoNEuIMtwJ4BFTG5zs7aqQ,TITY-kzuk2hLumFrPnVlgA,Amy,Funky Munky Cafe,4.5,51,43.8935,-79.263
4,RH9T3raqe3z49-Qxx2U9xQ,TITY-kzuk2hLumFrPnVlgA,Jessica,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,MdxMgdRLjUV2YS_U7LtqTA,TITY-kzuk2hLumFrPnVlgA,Cindy,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,bEVO60iA7V0fgTNPVdskUg,TITY-kzuk2hLumFrPnVlgA,Jena,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,mzJ8bMrE5-cLDr4BfYT1tQ,TITY-kzuk2hLumFrPnVlgA,Aprile,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,9p6B0BZhUREP4-Ua_xD4bA,TITY-kzuk2hLumFrPnVlgA,Jeremy,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,JrXC_MDp38BWwLn2SFdNsA,TITY-kzuk2hLumFrPnVlgA,Phillip,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,LYMtGy578k35MqYVdjONng,TITY-kzuk2hLumFrPnVlgA,Aman,Funky Munky Cafe,4.5,51,43.8935,-79.263
4,0gtEsazPeHr5rj2IAsZePg,TITY-kzuk2hLumFrPnVlgA,Jacqui,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,0d1dMHkBaNOWtd3ySBdhsQ,TITY-kzuk2hLumFrPnVlgA,Justin,Funky Munky Cafe,4.5,51,43.8935,-79.263
4,YGE_rCB5AbmOY7C3UIbSaQ,TITY-kzuk2hLumFrPnVlgA,Jonathan,Funky Munky Cafe,4.5,51,43.8935,-79.263
4,kFEvOU4Ry0it6WdXXH9rLA,TITY-kzuk2hLumFrPnVlgA,Sabrina,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,KC6RQlajTSBY-VrZeme2hA,TITY-kzuk2hLumFrPnVlgA,Christine,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,WeVkkF5L39888IPPlRhNpg,TITY-kzuk2hLumFrPnVlgA,Kris,Funky Munky Cafe,4.5,51,43.8935,-79.263
4,YL-2pybeWGmSWssWeMaffA,TITY-kzuk2hLumFrPnVlgA,Jeff,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,-7OFx0b8siDjuWOPcPVAag,TITY-kzuk2hLumFrPnVlgA,Abi,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,RJXZIwYFPI2IGUCthCkcNg,TITY-kzuk2hLumFrPnVlgA,Rebecca,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,6VCSvkwcWoXyWLMAqmsOBQ,TITY-kzuk2hLumFrPnVlgA,Rachael,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,xg7p0uddVHf3MwTF6EjQIQ,TITY-kzuk2hLumFrPnVlgA,Tippi,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,SN0_u-Aqv-YlVlp6HzmpyA,TITY-kzuk2hLumFrPnVlgA,Rachel,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,3ix397ByxknjiwkFBLE3mA,TITY-kzuk2hLumFrPnVlgA,Sumair,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,Vqp0dpug9Db-kFHO3PkAaQ,TITY-kzuk2hLumFrPnVlgA,Dilys,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,fEs11UVFT8l_WWA4bol0eA,TITY-kzuk2hLumFrPnVlgA,James,Funky Munky Cafe,4.5,51,43.8935,-79.263
4,Omhu17Pu7pGbO7KjbYLj1A,TITY-kzuk2hLumFrPnVlgA,Dan,Funky Munky Cafe,4.5,51,43.8935,-79.263
5,oTgfZHLBDtXUl-QwtdY5bw,TITY-kzuk2hLumFrPnVlgA,TamilMammal,Funky Munky Cafe,4.5,51,43.8935,-79.263
4,ddFBTOTFdPqJjQfj3Vf3Dg,TITY-kzuk2hLumFrPnVlgA,Ashley,Funky Munky Cafe,4.5,51,43.8935,-79.263
